Time,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
1,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K,2.40 K
6,2.46 K,2.40 K,2.42 K,2.40 K,2.40 K,2.40 K,2.40 K,2.44 K,2.45 K,2.41 K,2.45 K,2.45 K,2.40 K,2.42 K,2.43 K,2.43 K,2.40 K
11,2.58 K,2.50 K,2.54 K,2.50 K,2.51 K,2.50 K,2.48 K,2.56 K,2.57 K,2.53 K,2.57 K,2.57 K,2.51 K,2.53 K,2.55 K,2.55 K,2.46 K
16,2.70 K,2.62 K,2.65 K,2.61 K,2.63 K,2.62 K,2.60 K,2.68 K,2.69 K,2.65 K,2.69 K,2.68 K,2.63 K,2.65 K,2.67 K,2.66 K,2.58 K
21,2.82 K,2.74 K,2.77 K,2.73 K,2.75 K,2.74 K,2.72 K,2.80 K,2.81 K,2.76 K,2.81 K,2.80 K,2.75 K,2.77 K,2.79 K,2.78 K,2.70 K
26,2.93 K,2.86 K,2.89 K,2.85 K,2.87 K,2.85 K,2.84 K,2.92 K,2.92 K,2.88 K,2.93 K,2.92 K,2.87 K,2.89 K,2.91 K,2.90 K,2.82 K
31,3.08 K,2.98 K,3.03 K,2.97 K,3.00 K,2.97 K,2.96 K,3.06 K,3.07 K,3.01 K,3.08 K,3.07 K,2.99 K,3.02 K,3.05 K,3.04 K,2.94 K
36,3.25 K,3.15 K,3.19 K,3.13 K,3.16 K,3.14 K,3.12 K,3.22 K,3.23 K,3.18 K,3.24 K,3.23 K,3.16 K,3.19 K,3.21 K,3.20 K,3.09 K
41,3.42 K,3.31 K,3.35 K,3.30 K,3.32 K,3.30 K,3.28 K,3.39 K,3.41 K,3.34 K,3.41 K,3.40 K,3.32 K,3.35 K,3.38 K,3.37 K,3.26 K
46,3.63 K,3.50 K,3.56 K,3.49 K,3.52 K,3.49 K,3.46 K,3.60 K,3.61 K,3.54 K,3.62 K,3.61 K,3.52 K,3.55 K,3.59 K,3.58 K,3.43 K
51,3.84 K,3.71 K,3.77 K,3.70 K,3.73 K,3.70 K,3.67 K,3.81 K,3.83 K,3.75 K,3.83 K,3.82 K,3.73 K,3.77 K,3.80 K,3.79 K,3.64 K
56,4.06 K,3.93 K,3.98 K,3.91 K,3.94 K,3.91 K,3.89 K,4.02 K,4.04 K,3.97 K,4.05 K,4.04 K,3.94 K,3.98 K,4.01 K,4 K,3.85 K
61,4.27 K,4.14 K,4.20 K,4.12 K,4.16 K,4.13 K,4.10 K,4.24 K,4.25 K,4.18 K,4.26 K,4.25 K,4.15 K,4.19 K,4.22 K,4.22 K,4.07 K
66,4.49 K,4.35 K,4.41 K,4.34 K,4.37 K,4.34 K,4.31 K,4.45 K,4.47 K,4.39 K,4.48 K,4.46 K,4.37 K,4.41 K,4.44 K,4.43 K,4.28 K
71,4.70 K,4.57 K,4.62 K,4.55 K,4.58 K,4.56 K,4.53 K,4.67 K,4.68 K,4.61 K,4.69 K,4.68 K,4.58 K,4.62 K,4.65 K,4.64 K,4.50 K
76,4.92 K,4.79 K,4.84 K,4.77 K,4.80 K,4.77 K,4.74 K,4.89 K,4.90 K,4.83 K,4.91 K,4.90 K,4.80 K,4.84 K,4.87 K,4.86 K,4.71 K
81,5.14 K,5.00 K,5.06 K,4.99 K,5.02 K,4.99 K,4.96 K,5.10 K,5.12 K,5.04 K,5.13 K,5.12 K,5.02 K,5.06 K,5.09 K,5.08 K,4.93 K
86,5.36 K,5.22 K,5.28 K,5.20 K,5.24 K,5.21 K,5.18 K,5.32 K,5.34 K,5.26 K,5.35 K,5.33 K,5.23 K,5.28 K,5.31 K,5.30 K,5.15 K
91,5.58 K,5.44 K,5.50 K,5.42 K,5.46 K,5.43 K,5.40 K,5.54 K,5.56 K,5.48 K,5.57 K,5.56 K,5.45 K,5.50 K,5.53 K,5.52 K,5.37 K
96,5.81 K,5.67 K,5.72 K,5.65 K,5.68 K,5.65 K,5.62 K,5.77 K,5.79 K,5.71 K,5.80 K,5.78 K,5.68 K,5.72 K,5.76 K,5.75 K,5.59 K
101,6.03 K,5.89 K,5.95 K,5.87 K,5.91 K,5.88 K,5.85 K,6.00 K,6.01 K,5.93 K,6.02 K,6.01 K,5.90 K,5.95 K,5.98 K,5.97 K,5.82 K
106,6.25 K,6.12 K,6.17 K,6.10 K,6.13 K,6.10 K,6.07 K,6.22 K,6.23 K,6.15 K,6.24 K,6.23 K,6.13 K,6.17 K,6.20 K,6.19 K,6.04 K
111,6.48 K,6.34 K,6.40 K,6.32 K,6.36 K,6.33 K,6.29 K,6.44 K,6.46 K,6.38 K,6.47 K,6.46 K,6.35 K,6.39 K,6.43 K,6.42 K,6.26 K
116,6.71 K,6.57 K,6.63 K,6.55 K,6.58 K,6.55 K,6.52 K,6.67 K,6.69 K,6.61 K,6.70 K,6.68 K,6.58 K,6.62 K,6.66 K,6.65 K,6.49 K
121,6.93 K,6.78 K,6.85 K,6.77 K,6.81 K,6.77 K,6.75 K,6.89 K,6.91 K,6.83 K,6.92 K,6.90 K,6.80 K,6.85 K,6.88 K,6.87 K,6.72 K
126,7.16 K,7.02 K,7.08 K,7.00 K,7.03 K,7.00 K,6.97 K,7.12 K,7.14 K,7.06 K,7.15 K,7.13 K,7.03 K,7.07 K,7.11 K,7.10 K,6.94 K
131,7.41 K,7.25 K,7.31 K,7.23 K,7.26 K,7.23 K,7.20 K,7.35 K,7.36 K,7.29 K,7.38 K,7.37 K,7.26 K,7.30 K,7.34 K,7.33 K,7.17 K
136,7.67 K,7.36 K,7.54 K,7.46 K,7.49 K,7.46 K,7.42 K,7.59 K,7.61 K,7.52 K,7.63 K,7.61 K,7.50 K,7.54 K,7.57 K,7.57 K,7.40 K
141,7.90 K,7.43 K,7.77 K,7.70 K,7.70 K,7.69 K,7.65 K,7.80 K,7.83 K,7.75 K,7.87 K,7.84 K,7.73 K,7.77 K,7.80 K,7.80 K,7.64 K
146,8.12 K,7.53 K,8.01 K,7.93 K,7.92 K,7.92 K,7.87 K,8.04 K,8.06 K,7.97 K,8.10 K,8.06 K,7.97 K,8.00 K,8.03 K,8.04 K,7.86 K
151,8.30 K,7.65 K,8.25 K,8.17 K,8.16 K,8.16 K,8.10 K,8.27 K,8.28 K,8.22 K,8.29 K,8.28 K,8.22 K,8.24 K,8.26 K,8.26 K,8.09 K
156,8.54 K,7.98 K,8.43 K,8.36 K,8.39 K,8.36 K,8.33 K,8.47 K,8.48 K,8.42 K,8.49 K,8.48 K,8.39 K,8.43 K,8.45 K,8.45 K,8.30 K
161,8.78 K,8.05 K,8.66 K,8.58 K,8.61 K,8.58 K,8.55 K,8.69 K,8.70 K,8.64 K,8.73 K,8.71 K,8.61 K,8.65 K,8.68 K,8.68 K,8.51 K
166,8.97 K,8.14 K,8.91 K,8.80 K,8.84 K,8.80 K,8.79 K,8.94 K,8.95 K,8.87 K,8.97 K,8.96 K,8.84 K,8.88 K,8.94 K,8.93 K,8.73 K
171,9.13 K,8.65 K,9.03 K,8.98 K,8.99 K,8.98 K,8.98 K,9.07 K,9.09 K,9.01 K,9.10 K,9.07 K,8.99 K,9.02 K,9.05 K,9.04 K,8.98 K
176,9.43 K,8.79 K,9.24 K,9.15 K,9.20 K,9.18 K,9.15 K,9.28 K,9.29 K,9.20 K,9.32 K,9.29 K,9.18 K,9.21 K,9.26 K,9.23 K,9.12 K
181,9.71 K,8.86 K,9.47 K,9.37 K,9.41 K,9.39 K,9.38 K,9.50 K,9.53 K,9.43 K,9.53 K,9.53 K,9.41 K,9.44 K,9.47 K,9.45 K,9.33 K
186,9.89 K,8.96 K,9.72 K,9.60 K,9.63 K,9.63 K,9.62 K,9.74 K,9.75 K,9.65 K,9.76 K,9.76 K,9.64 K,9.67 K,9.70 K,9.68 K,9.57 K
191,10.1 K,9.06 K,9.94 K,9.83 K,9.87 K,9.84 K,9.84 K,9.95 K,9.97 K,9.87 K,9.98 K,9.97 K,9.85 K,9.89 K,9.92 K,9.90 K,9.80 K
196,10.3 K,9.15 K,10.2 K,10.0 K,10.1 K,10.1 K,10.1 K,10.2 K,10.2 K,10.1 K,10.2 K,10.2 K,10.1 K,10.1 K,10.1 K,10.1 K,10.0 K
201,10.4 K,9.22 K,10.4 K,10.3 K,10.3 K,10.3 K,10.3 K,10.4 K,10.4 K,10.3 K,10.4 K,10.4 K,10.3 K,10.3 K,10.4 K,10.3 K,10.2 K
206,10.5 K,9.85 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K,10.4 K
211,10.7 K,10.5 K,10.6 K,10.5 K,10.5 K,10.5 K,10.5 K,10.6 K,10.6 K,10.6 K,10.7 K,10.6 K,10.5 K,10.6 K,10.6 K,10.6 K,10.5 K
216,11.0 K,10.5 K,10.8 K,10.7 K,10.8 K,10.7 K,10.7 K,10.8 K,10.8 K,10.8 K,10.9 K,10.8 K,10.7 K,10.8 K,10.8 K,10.8 K,10.7 K
221,11.3 K,10.6 K,11.0 K,10.9 K,11.0 K,10.9 K,10.9 K,11.0 K,11.1 K,11.0 K,11.1 K,11.1 K,11.0 K,11.0 K,11.1 K,11.0 K,10.9 K
226,11.5 K,10.7 K,11.3 K,11.2 K,11.2 K,11.2 K,11.2 K,11.3 K,11.3 K,11.2 K,11.4 K,11.3 K,11.2 K,11.2 K,11.3 K,11.3 K,11.1 K
231,11.8 K,10.8 K,11.5 K,11.4 K,11.4 K,11.4 K,11.4 K,11.5 K,11.5 K,11.5 K,11.6 K,11.5 K,11.4 K,11.5 K,11.5 K,11.5 K,11.3 K
236,12.0 K,10.9 K,11.7 K,11.6 K,11.6 K,11.6 K,11.6 K,11.7 K,11.7 K,11.7 K,11.8 K,11.8 K,11.7 K,11.7 K,11.7 K,11.7 K,11.6 K
241,12.2 K,11.0 K,11.9 K,11.9 K,11.9 K,11.9 K,11.9 K,11.9 K,12.0 K,11.9 K,12.0 K,12.0 K,11.9 K,11.9 K,11.9 K,12.0 K,11.8 K
246,12.3 K,11.1 K,12.2 K,12.1 K,12.1 K,12.1 K,12.1 K,12.2 K,12.2 K,12.1 K,12.3 K,12.2 K,12.1 K,12.2 K,12.2 K,12.2 K,12.0 K
251,12.3 K,11.6 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K,12.3 K
256,12.6 K,12.3 K,12.4 K,12.3 K,12.4 K,12.3 K,12.3 K,12.4 K,12.5 K,12.4 K,12.5 K,12.4 K,12.4 K,12.4 K,12.4 K,12.4 K,12.3 K
261,12.9 K,12.4 K,12.6 K,12.6 K,12.6 K,12.5 K,12.5 K,12.7 K,12.7 K,12.6 K,12.7 K,12.7 K,12.6 K,12.7 K,12.6 K,12.7 K,12.5 K
266,13.2 K,12.4 K,12.9 K,12.8 K,12.8 K,12.8 K,12.7 K,12.9 K,12.9 K,12.8 K,12.9 K,12.9 K,12.8 K,12.9 K,12.9 K,12.9 K,12.7 K
271,13.4 K,12.5 K,13.1 K,13.0 K,13.0 K,13.0 K,13.0 K,13.1 K,13.2 K,13.0 K,13.1 K,13.1 K,13.0 K,13.1 K,13.1 K,13.1 K,13.0 K
276,13.6 K,12.6 K,13.3 K,13.2 K,13.3 K,13.2 K,13.2 K,13.3 K,13.4 K,13.3 K,13.4 K,13.3 K,13.2 K,13.3 K,13.3 K,13.3 K,13.2 K
281,13.8 K,12.7 K,13.5 K,13.4 K,13.5 K,13.4 K,13.4 K,13.6 K,13.6 K,13.5 K,13.6 K,13.5 K,13.5 K,13.6 K,13.5 K,13.5 K,13.4 K
286,13.9 K,12.8 K,13.7 K,13.6 K,13.7 K,13.6 K,13.6 K,13.8 K,13.8 K,13.7 K,13.8 K,13.8 K,13.7 K,13.8 K,13.7 K,13.8 K,13.6 K
291,14.0 K,13.0 K,14.0 K,13.9 K,13.9 K,13.9 K,13.8 K,14.0 K,14.0 K,13.9 K,14.0 K,14.0 K,13.9 K,14.0 K,14.0 K,14.0 K,13.8 K
296,14.1 K,13.8 K,14.0 K,14.0 K,14 K,14.0 K,14.0 K,14.1 K,14.1 K,14.0 K,14.1 K,14.1 K,14 K,14.0 K,14.0 K,14.0 K,14.0 K
301,14.5 K,14.0 K,14.2 K,14.2 K,14.2 K,14.2 K,14.1 K,14.3 K,14.3 K,14.2 K,14.3 K,14.3 K,14.2 K,14.2 K,14.3 K,14.2 K,14.1 K
306,14.7 K,14.0 K,14.5 K,14.4 K,14.4 K,14.4 K,14.4 K,14.5 K,14.5 K,14.4 K,14.5 K,14.5 K,14.4 K,14.5 K,14.5 K,14.5 K,14.3 K
311,14.8 K,14.2 K,14.7 K,14.6 K,14.6 K,14.6 K,14.6 K,14.7 K,14.8 K,14.7 K,14.8 K,14.8 K,14.6 K,14.7 K,14.7 K,14.7 K,14.6 K
316,15.0 K,14.7 K,14.9 K,14.8 K,14.8 K,14.8 K,14.8 K,14.9 K,14.9 K,14.9 K,14.9 K,14.9 K,14.8 K,14.9 K,14.9 K,14.9 K,14.8 K
